Content ID,Content Type,content category,ReactionType,Sentiment,Score,Date,Hour,Minute,Second,Weekday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,peeking,neutral,35,2020-07-02,0,53,45,Thursday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,peeking,neutral,35,2020-08-21,5,29,23,Friday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,dislike,negative,10,2020-11-18,22,30,2,Wednesday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,positive,45,2020-08-26,5,35,14,Wednesday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,dislike,negative,10,2021-05-26,23,25,5,Wednesday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,heart,positive,60,2021-04-15,13,16,45,Thursday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,dislike,negative,10,2021-01-11,14,12,59,Monday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,positive,45,2020-10-15,20,39,44,Thursday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,want,positive,70,2020-11-21,3,20,29,Saturday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,positive,45,2020-06-29,7,2,51,Monday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,want,positive,70,2021-05-24,18,7,22,Monday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,scared,negative,15,2020-08-25,15,32,37,Tuesday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,heart,positive,60,2020-11-16,11,16,4,Monday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,disgust,negative,0,2021-04-21,4,33,33,Wednesday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,positive,45,2020-08-15,2,16,21,Saturday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,like,positive,50,2021-05-25,20,38,53,Tuesday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,cherish,positive,70,2020-11-30,12,41,32,Monday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,adore,positive,72,2021-03-30,22,6,27,Tuesday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,adore,positive,72,2020-07-28,8,1,23,Tuesday
6547f69d-891d-4e1c-bd69-fc8735b8fca8,video,science,intrigued,positive,45,2020-08-07,18,30,24,Friday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,peeking,neutral,35,2020-06-23,8,7,24,Tuesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,want,positive,70,2020-10-20,10,28,56,Tuesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,disgust,negative,0,2020-11-10,17,18,9,Tuesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,peeking,neutral,35,2021-01-25,8,38,21,Monday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,adore,positive,72,2020-11-10,18,23,57,Tuesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,intrigued,positive,45,2021-01-20,18,43,56,Wednesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,heart,positive,60,2021-01-14,6,51,17,Thursday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,dislike,negative,10,2021-01-30,11,33,47,Saturday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,hate,negative,5,2020-12-18,11,31,49,Friday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,peeking,neutral,35,2020-08-13,1,9,32,Thursday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,peeking,neutral,35,2020-12-30,20,48,59,Wednesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,heart,positive,60,2021-03-15,22,35,42,Monday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,cherish,positive,70,2020-07-21,15,49,8,Tuesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,disgust,negative,0,2021-04-24,14,41,43,Saturday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,scared,negative,15,2021-02-12,19,53,16,Friday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,like,positive,50,2021-01-15,16,48,58,Friday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,super love,positive,75,2021-03-20,19,23,16,Saturday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,intrigued,positive,45,2020-09-24,7,1,11,Thursday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,love,positive,65,2021-04-01,13,34,16,Thursday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,peeking,neutral,35,2020-11-16,17,20,37,Monday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,dislike,negative,10,2020-08-04,9,43,58,Tuesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,hate,negative,5,2020-07-21,14,18,13,Tuesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,intrigued,positive,45,2021-04-18,3,17,2,Sunday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,super love,positive,75,2021-01-31,14,2,51,Sunday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,worried,negative,12,2020-10-02,17,35,39,Friday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,scared,negative,15,2020-09-29,23,12,47,Tuesday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,cherish,positive,70,2020-07-25,5,22,40,Saturday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,dislike,negative,10,2020-10-04,16,57,2,Sunday
235a0022-a683-4381-8e9e-aaf75fe90734,photo,fitness,disgust,negative,0,2021-02-15,0,44,32,Monday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,want,positive,70,2020-08-15,18,34,4,Saturday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,hate,negative,5,2021-02-11,5,48,21,Thursday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,disgust,negative,0,2020-10-07,5,43,15,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,negative,12,2021-05-21,15,49,56,Friday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,negative,12,2020-09-20,7,17,28,Sunday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,super love,positive,75,2021-02-26,16,39,51,Friday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,hate,negative,5,2020-12-15,19,43,33,Tuesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,neutral,20,2020-08-05,15,14,13,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,peeking,neutral,35,2021-03-31,13,23,57,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,heart,positive,60,2021-05-20,0,27,27,Thursday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,love,positive,65,2021-05-07,16,33,18,Friday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,negative,12,2021-01-31,13,59,22,Sunday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,dislike,negative,10,2020-06-20,14,28,28,Saturday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,like,positive,50,2020-09-11,0,24,0,Friday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,neutral,20,2021-04-07,7,30,51,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,interested,positive,30,2021-04-15,17,10,23,Thursday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,interested,positive,30,2021-01-19,21,36,54,Tuesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,cherish,positive,70,2021-04-20,18,21,41,Tuesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,peeking,neutral,35,2020-12-28,17,29,21,Monday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,adore,positive,72,2021-03-10,9,45,15,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,neutral,20,2020-09-05,9,18,39,Saturday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,neutral,20,2020-07-22,11,0,42,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,negative,12,2020-07-01,22,7,43,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,peeking,neutral,35,2021-03-18,14,26,53,Thursday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,interested,positive,30,2020-07-20,23,8,15,Monday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,interested,positive,30,2020-09-28,8,41,5,Monday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,dislike,negative,10,2021-05-11,11,7,49,Tuesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,super love,positive,75,2021-03-26,6,54,5,Friday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,worried,negative,12,2021-05-18,14,59,15,Tuesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,want,positive,70,2020-07-19,11,43,20,Sunday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,intrigued,positive,45,2020-06-22,17,16,4,Monday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,heart,positive,60,2021-04-21,3,13,28,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,like,positive,50,2020-08-24,13,22,53,Monday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,adore,positive,72,2020-12-02,12,54,16,Wednesday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,scared,negative,15,2020-08-02,17,18,32,Sunday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,neutral,20,2020-08-06,3,29,0,Thursday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,disgust,negative,0,2021-06-05,15,29,38,Saturday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,scared,negative,15,2020-10-23,7,3,47,Friday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,peeking,neutral,35,2020-07-18,23,23,11,Saturday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,heart,positive,60,2020-09-14,5,4,56,Monday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,hate,negative,5,2021-01-03,19,45,59,Sunday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,scared,negative,15,2020-08-07,21,58,7,Friday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,indifferent,neutral,20,2021-03-12,8,30,30,Friday
21dfb75d-9d98-4627-b074-f4372025d23f,GIF,culture,disgust,negative,0,2020-08-05,12,42,33,Wednesday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,interested,positive,30,2020-07-21,19,28,18,Tuesday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,peeking,neutral,35,2021-01-28,3,51,19,Thursday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,worried,negative,12,2021-01-24,21,23,33,Sunday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,hate,negative,5,2020-11-11,20,7,33,Wednesday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,hate,negative,5,2020-09-05,22,8,43,Saturday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,peeking,neutral,35,2020-10-11,21,2,57,Sunday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,cherish,positive,70,2021-03-02,23,55,49,Tuesday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,peeking,neutral,35,2020-08-28,0,51,29,Friday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,like,positive,50,2020-07-27,13,58,6,Monday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,disgust,negative,0,2020-11-22,20,7,7,Sunday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,intrigued,positive,45,2020-09-11,9,52,38,Friday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,worried,negative,12,2020-12-30,11,38,49,Wednesday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,interested,positive,30,2021-05-31,12,54,10,Monday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,peeking,neutral,35,2021-03-15,19,9,47,Monday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,love,positive,65,2021-04-04,6,2,20,Sunday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,interested,positive,30,2021-05-19,4,49,44,Wednesday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,disgust,negative,0,2020-11-12,0,3,5,Thursday
e4127cae-c2e9-4321-919a-be6d11636808,audio,science,worried,negative,12,2021-01-21,22,37,1,Thursday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,dislike,negative,10,2021-02-24,0,38,28,Wednesday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,dislike,negative,10,2020-09-05,0,38,55,Saturday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,disgust,negative,0,2020-10-23,15,26,26,Friday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,heart,positive,60,2020-10-07,23,10,22,Wednesday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,super love,positive,75,2020-11-24,6,48,38,Tuesday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,hate,negative,5,2020-10-04,1,24,18,Sunday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,hate,negative,5,2020-06-27,15,23,34,Saturday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,hate,negative,5,2020-12-24,18,43,25,Thursday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,heart,positive,60,2020-12-18,11,50,40,Friday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,hate,negative,5,2020-07-31,19,35,33,Friday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,super love,positive,75,2021-02-15,15,14,20,Monday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,dislike,negative,10,2021-04-08,20,59,1,Thursday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,disgust,negative,0,2021-02-04,7,53,44,Thursday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,intrigued,positive,45,2021-05-07,12,16,41,Friday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,cherish,positive,70,2020-10-14,14,5,19,Wednesday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,intrigued,positive,45,2020-12-14,11,13,40,Monday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,intrigued,positive,45,2021-02-22,4,27,12,Monday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,cherish,positive,70,2021-05-17,13,49,47,Monday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,love,positive,65,2021-06-16,16,42,1,Wednesday
46ebc5f2-bfe8-4ada-aed3-6265842bd1f3,video,food,interested,positive,30,2021-01-04,20,40,48,Monday
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,indifferent,neutral,20,2021-03-26,1,40,3,Friday
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,super love,positive,75,2021-01-11,14,25,59,Monday
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,peeking,neutral,35,2020-08-27,13,13,37,Thursday
b70813e7-8acd-462a-9b13-6d1258030fed,video,animals,dislike,negative,10,2020-08-27,6,24,31,Thursday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,hate,negative,5,2020-08-26,4,24,37,Wednesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,indifferent,neutral,20,2021-05-29,0,9,13,Saturday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,dislike,negative,10,2020-11-18,7,36,34,Wednesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,worried,negative,12,2020-12-03,4,43,17,Thursday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,want,positive,70,2020-07-23,6,37,36,Thursday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,super love,positive,75,2021-03-22,6,22,53,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,peeking,neutral,35,2021-04-09,14,52,40,Friday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,adore,positive,72,2020-10-07,12,26,24,Wednesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,scared,negative,15,2021-03-14,0,13,54,Sunday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,intrigued,positive,45,2020-09-12,22,8,52,Saturday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,like,positive,50,2021-05-19,21,26,51,Wednesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,cherish,positive,70,2020-06-26,11,34,31,Friday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,adore,positive,72,2021-02-07,19,56,50,Sunday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,dislike,negative,10,2020-06-22,8,28,34,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,scared,negative,15,2020-09-12,7,38,33,Saturday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,love,positive,65,2020-08-19,4,36,32,Wednesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,indifferent,neutral,20,2020-11-10,12,17,8,Tuesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,adore,positive,72,2021-05-16,8,59,32,Sunday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,adore,positive,72,2021-05-09,7,44,54,Sunday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,love,positive,65,2020-08-12,23,2,39,Wednesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,scared,negative,15,2021-03-08,1,22,26,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,love,positive,65,2020-09-28,11,6,24,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,disgust,negative,0,2020-10-06,7,52,48,Tuesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,peeking,neutral,35,2020-09-26,9,47,7,Saturday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,intrigued,positive,45,2021-06-10,9,25,42,Thursday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,interested,positive,30,2021-02-08,17,19,25,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,cherish,positive,70,2020-10-24,7,34,11,Saturday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,worried,negative,12,2020-10-14,9,51,17,Wednesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,interested,positive,30,2020-12-14,18,56,45,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,want,positive,70,2020-11-16,14,41,39,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,peeking,neutral,35,2020-08-03,4,38,35,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,interested,positive,30,2021-06-14,3,9,45,Monday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,intrigued,positive,45,2020-12-26,7,46,45,Saturday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,like,positive,50,2020-12-06,8,15,30,Sunday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,intrigued,positive,45,2020-07-02,16,42,9,Thursday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,like,positive,50,2020-10-30,13,34,47,Friday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,hate,negative,5,2020-12-01,21,55,45,Tuesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,scared,negative,15,2020-06-21,18,58,48,Sunday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,love,positive,65,2021-04-29,17,52,53,Thursday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,worried,negative,12,2021-02-28,8,24,12,Sunday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,heart,positive,60,2021-01-08,7,18,12,Friday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,indifferent,neutral,20,2021-04-03,8,18,2,Saturday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,super love,positive,75,2021-05-27,0,9,55,Thursday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,heart,positive,60,2021-04-15,22,37,49,Thursday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,cherish,positive,70,2020-09-30,15,34,54,Wednesday
03ed0e2b-bd63-4079-8910-62c187526ca0,audio,healthy eating,love,positive,65,2021-05-08,3,39,55,Saturday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,heart,positive,60,2021-03-31,0,23,22,Wednesday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,interested,positive,30,2020-12-29,1,43,2,Tuesday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,cherish,positive,70,2020-12-23,1,13,59,Wednesday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,worried,negative,12,2020-08-21,19,49,46,Friday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,indifferent,neutral,20,2021-04-10,12,17,18,Saturday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,dislike,negative,10,2020-08-02,11,39,2,Sunday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,indifferent,neutral,20,2021-02-13,3,34,1,Saturday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,hate,negative,5,2021-05-29,3,4,7,Saturday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,worried,negative,12,2020-09-04,15,24,34,Friday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,love,positive,65,2020-08-21,20,16,28,Friday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,want,positive,70,2021-03-04,11,42,52,Thursday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,intrigued,positive,45,2021-05-23,11,54,30,Sunday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,cherish,positive,70,2020-11-20,16,55,39,Friday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,scared,negative,15,2020-07-21,20,20,55,Tuesday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,disgust,negative,0,2020-09-27,20,28,7,Sunday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,worried,negative,12,2020-12-27,7,36,42,Sunday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,indifferent,neutral,20,2020-12-28,16,32,39,Monday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,super love,positive,75,2020-06-19,21,54,17,Friday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,indifferent,neutral,20,2021-06-16,15,39,2,Wednesday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,adore,positive,72,2020-09-02,13,21,6,Wednesday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,cherish,positive,70,2020-11-05,11,46,54,Thursday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,peeking,neutral,35,2020-09-06,18,17,25,Sunday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,cherish,positive,70,2020-10-15,4,46,21,Thursday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,intrigued,positive,45,2021-04-14,11,1,36,Wednesday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,super love,positive,75,2020-12-13,0,32,51,Sunday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,super love,positive,75,2020-10-16,14,27,46,Friday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,peeking,neutral,35,2020-08-31,4,21,27,Monday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,peeking,neutral,35,2020-08-13,21,25,21,Thursday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,heart,positive,60,2021-04-05,21,31,39,Monday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,intrigued,positive,45,2021-05-15,15,11,17,Saturday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,super love,positive,75,2021-03-28,20,48,59,Sunday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,scared,negative,15,2021-01-26,23,58,38,Tuesday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,dislike,negative,10,2020-06-28,4,14,38,Sunday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,intrigued,positive,45,2020-07-11,12,26,45,Saturday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,peeking,neutral,35,2021-03-22,9,4,10,Monday
5dc325aa-d5d1-4552-9997-cd25b7608be9,audio,healthy eating,scared,negative,15,2020-10-15,5,15,44,Thursday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,worried,negative,12,2020-09-26,9,59,14,Saturday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,hate,negative,5,2021-05-22,17,52,47,Saturday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,intrigued,positive,45,2021-05-16,10,44,2,Sunday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,heart,positive,60,2021-05-15,12,14,44,Saturday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,love,positive,65,2020-12-21,17,31,6,Monday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,super love,positive,75,2021-01-14,5,19,3,Thursday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,worried,negative,12,2020-08-25,2,24,51,Tuesday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,disgust,negative,0,2021-02-05,12,21,43,Friday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,scared,negative,15,2020-08-29,3,38,23,Saturday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,intrigued,positive,45,2021-03-16,12,1,28,Tuesday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,indifferent,neutral,20,2020-08-02,16,28,22,Sunday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,peeking,neutral,35,2020-07-23,4,5,1,Thursday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,love,positive,65,2020-12-09,23,19,30,Wednesday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,cherish,positive,70,2020-09-27,4,57,42,Sunday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,want,positive,70,2021-02-20,15,3,47,Saturday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,heart,positive,60,2020-11-11,3,51,30,Wednesday
503bd384-9733-4739-81f5-561b2328f6d8,GIF,food,love,positive,65,2020-11-17,7,29,43,Tuesday
